,Date,Hour,Minute,Number_of_Incidents,Total_Volume,Average_Speed
8102,3/8/2018,13,30,6,7772,33.26984126984127
8103,3/8/2018,13,45,4,7514,33.306451612903224
8104,3/8/2018,14,0,2,7564,34.354838709677416
8105,3/8/2018,14,15,3,7171,34.15873015873016
8106,3/8/2018,14,30,3,7200,34.03174603174603
8107,3/8/2018,14,45,3,7444,34.11290322580645
8108,3/8/2018,15,0,3,7171,33.435483870967744
8109,3/8/2018,15,15,1,7485,33.75806451612903
8110,3/8/2018,15,30,7,7674,33.75806451612903
8111,3/8/2018,15,45,6,8018,33.16129032258065
8112,3/8/2018,16,0,5,7517,32.596774193548384
8113,3/8/2018,16,15,3,8005,30.793650793650794
8114,3/8/2018,16,30,4,7203,29.051724137931036
8115,3/8/2018,16,45,4,7211,28.603448275862068
8116,3/8/2018,17,0,4,8372,29.063492063492063
8117,3/8/2018,17,15,3,7675,25.928571428571427
8118,3/8/2018,17,30,6,6881,25.627450980392158
8119,3/8/2018,17,45,8,7167,26.96551724137931
8120,3/8/2018,18,0,3,7980,27.22222222222222
8121,3/8/2018,18,15,9,7590,28.233333333333334
8122,3/8/2018,18,30,7,7738,30.11111111111111
8123,3/8/2018,18,45,4,8168,30.112903225806452
8124,3/8/2018,19,0,7,7772,31.56451612903226
8125,3/8/2018,19,15,1,7097,33.11290322580645
8126,3/8/2018,19,30,1,7030,33.333333333333336
8127,3/8/2018,19,45,4,6534,34.49180327868852
8128,3/8/2018,20,0,2,5837,35.403225806451616
8129,3/8/2018,20,30,2,4973,35.459016393442624
8130,3/8/2018,20,45,1,4797,35.403225806451616
8131,3/8/2018,21,0,3,4549,35.096774193548384
8132,3/8/2018,21,15,1,4160,36.32258064516129
8133,3/8/2018,21,30,2,3929,36.85245901639344
8134,3/8/2018,21,45,1,3964,36.47540983606557
8135,3/8/2018,22,0,5,3615,36.88709677419355
8136,3/8/2018,22,30,1,3128,37.45161290322581
8137,3/8/2018,23,0,2,2590,36.26984126984127
8138,3/8/2018,23,15,1,2473,38.274193548387096
8139,3/8/2018,23,30,1,2107,37.33870967741935
8140,3/8/2018,23,45,2,1954,38.193548387096776
8141,3/9/2018,0,30,1,1464,38.76271186440678
8142,3/9/2018,0,45,2,1262,38.55
8143,3/9/2018,1,0,2,1074,39.47457627118644
8144,3/9/2018,1,15,1,983,39.42372881355932
8145,3/9/2018,2,0,1,678,39.30508474576271
8146,3/9/2018,2,30,1,603,39.03448275862069
8147,3/9/2018,3,0,1,619,37.98275862068966
8148,3/9/2018,3,15,1,489,39.583333333333336
8149,3/9/2018,3,30,2,419,37.86206896551724
8150,3/9/2018,4,15,2,381,39.67307692307692
8151,3/9/2018,4,45,1,425,39.482142857142854
8152,3/9/2018,5,0,1,535,39.40350877192982
8153,3/9/2018,6,0,2,1514,40.36065573770492
8154,3/9/2018,6,45,4,2955,39.693548387096776
8155,3/9/2018,7,0,1,4020,37.83870967741935
8156,3/9/2018,7,15,2,5185,37.93650793650794
8157,3/9/2018,7,30,4,5433,36.317460317460316
8158,3/9/2018,8,0,3,6867,34.564516129032256
8159,3/9/2018,8,15,2,6860,34.75806451612903
8160,3/9/2018,8,30,4,7465,33.08064516129032
8161,3/9/2018,8,45,1,6823,33.93650793650794
8162,3/9/2018,9,0,3,7125,33.193548387096776
8163,3/9/2018,9,30,2,6401,33.23809523809524
8164,3/9/2018,9,45,4,6209,34.82258064516129
8165,3/9/2018,10,0,4,6204,34.21875
8166,3/9/2018,10,15,1,6499,35.20967741935484
8167,3/9/2018,10,30,3,6564,34.903225806451616
8168,3/9/2018,10,45,1,6328,34.95161290322581
8169,3/9/2018,11,0,3,6382,35.25
8170,3/9/2018,11,15,5,6751,35.145161290322584
8171,3/9/2018,11,30,2,6886,34.74603174603175
8172,3/9/2018,11,45,4,7044,34.77049180327869
8173,3/9/2018,12,0,3,7455,33.73015873015873
8174,3/9/2018,12,15,4,6945,32.58620689655172
8175,3/9/2018,12,30,5,7139,33.101694915254235
8176,3/9/2018,12,45,2,8204,33.015625
8177,3/9/2018,13,0,4,7599,33.5
8178,3/9/2018,13,15,7,17190,33.68181818181818
8179,3/9/2018,13,30,3,9132,34.12307692307692
8180,3/9/2018,13,45,5,8023,33.79365079365079
8181,3/9/2018,14,0,6,8713,32.40298507462686
8182,3/9/2018,14,15,2,9216,33.605633802816904
8183,3/9/2018,14,30,3,9306,32.958333333333336
8184,3/9/2018,14,45,7,9485,32.985915492957744
8185,3/9/2018,15,0,2,8721,33.2112676056338
8186,3/9/2018,15,15,5,9235,32.34782608695652
8187,3/9/2018,15,30,7,8918,31.385714285714286
8188,3/9/2018,15,45,2,9306,31.056338028169016
8189,3/9/2018,16,0,6,9309,31.91549295774648
8190,3/9/2018,16,15,10,8911,31.057142857142857
8191,3/9/2018,16,30,2,8418,29.892307692307693
8192,3/9/2018,16,45,4,8789,29.29850746268657
8193,3/9/2018,17,0,3,8771,30.057142857142857
8194,3/9/2018,17,15,3,8893,30.939393939393938
8195,3/9/2018,17,30,2,8374,29.923076923076923
8196,3/9/2018,17,45,1,9196,30.37142857142857
8197,3/9/2018,18,0,5,9434,31.169014084507044
8198,3/9/2018,18,15,9,8364,32.86666666666667
8199,3/9/2018,18,30,1,7728,33.721311475409834
8200,3/9/2018,18,45,6,8875,33.985915492957744
8201,3/9/2018,19,0,2,8222,34.65714285714286
8202,3/9/2018,19,15,2,7864,34.309859154929576
8203,3/9/2018,19,30,1,7682,34.15714285714286
8204,3/9/2018,20,0,3,6755,34.77142857142857
8205,3/9/2018,20,15,2,6266,35.142857142857146
8206,3/9/2018,20,30,2,5959,35.52857142857143
8207,3/9/2018,20,45,4,5533,35.94285714285714
8208,3/9/2018,21,0,3,5369,35.5
8209,3/9/2018,21,15,2,5066,35.98571428571429
8210,3/9/2018,21,30,1,5100,36.289855072463766
8211,3/9/2018,21,45,2,4932,36.51428571428571
8212,3/9/2018,22,15,2,4545,36.08571428571429
8213,3/9/2018,22,30,1,4246,36.53623188405797
8214,3/9/2018,22,45,2,4163,36.507246376811594
8215,3/9/2018,23,0,2,3765,35.68571428571428
8216,3/9/2018,23,15,1,3630,36.15714285714286
8217,3/9/2018,23,30,2,3491,36.34782608695652
8218,3/9/2018,23,45,2,3184,37.18571428571428
8219,4/1/2018,4,0,3,613,37.611111111111114
8220,4/1/2018,4,45,1,437,39.42028985507246
8221,4/1/2018,5,0,1,387,39.44117647058823
8222,4/1/2018,5,30,1,421,38.60606060606061
8223,4/1/2018,6,0,1,672,39.457142857142856
8224,4/1/2018,6,15,1,587,38.87323943661972
8225,4/1/2018,7,45,1,1349,38.57534246575342
8226,4/1/2018,8,30,2,2050,38.465753424657535
8227,4/1/2018,8,45,2,2890,38.608108108108105
8228,4/1/2018,9,15,2,3386,38.78082191780822
8229,4/1/2018,9,45,2,3845,38.80555555555556
8230,4/1/2018,10,0,1,4429,37.67123287671233
8231,4/1/2018,10,15,1,4736,36.74666666666667
8232,4/1/2018,10,30,5,5007,37.0958904109589
8233,4/1/2018,10,45,2,5437,38.082191780821915
8234,4/1/2018,11,15,2,6402,36.689189189189186
8235,4/1/2018,11,30,1,6453,36.12328767123287
8236,4/1/2018,12,0,2,6254,35.57746478873239
8237,4/1/2018,12,30,2,7147,35.9054054054054
8238,4/1/2018,12,45,3,7902,36.0
8239,4/1/2018,13,0,2,8315,33.945205479452056
8240,4/1/2018,13,15,2,7992,33.945205479452056
8241,4/1/2018,13,30,2,7784,34.58108108108108
8242,4/1/2018,13,45,3,7278,34.88157894736842
8243,4/1/2018,14,0,3,7232,35.54054054054054
8244,4/1/2018,14,15,2,6901,35.92
8245,4/1/2018,14,30,2,7063,34.88
8246,4/1/2018,14,45,2,6967,35.81333333333333
8247,4/1/2018,15,0,3,6993,35.8
8248,4/1/2018,15,15,4,7122,35.93333333333333
8249,4/1/2018,15,30,5,6845,34.48684210526316
8250,4/1/2018,15,45,2,6937,35.78666666666667
8251,4/1/2018,16,0,1,7064,35.794520547945204
8252,4/1/2018,16,15,3,6807,35.38157894736842
8253,4/1/2018,16,45,1,6377,36.12328767123287
8254,4/1/2018,17,0,2,6045,36.24285714285714
8255,4/1/2018,17,15,2,6181,37.4078947368421
8256,4/1/2018,17,30,1,6294,36.01315789473684
8257,4/1/2018,18,0,4,6126,36.95945945945946
8258,4/1/2018,18,15,2,6173,36.33783783783784
8259,4/1/2018,18,30,2,6155,36.78378378378378
8260,4/1/2018,18,45,2,6136,36.7972972972973
8261,4/1/2018,19,0,4,5954,36.445945945945944
8262,4/1/2018,19,15,1,5887,36.391891891891895
8263,4/1/2018,19,30,5,5730,37.10958904109589
8264,4/1/2018,19,45,3,5609,36.108108108108105
8265,4/1/2018,20,0,3,5108,36.9041095890411
8266,4/1/2018,20,15,1,5146,36.602739726027394
8267,4/1/2018,20,30,1,5062,36.21917808219178
8268,4/1/2018,21,0,3,4566,36.472972972972975
8269,4/1/2018,21,15,1,4131,37.602739726027394
8270,4/1/2018,21,30,1,3639,37.472972972972975
8271,4/1/2018,22,0,1,3212,37.73972602739726
8272,4/1/2018,22,30,1,2645,37.136986301369866
8273,4/1/2018,22,45,1,2359,38.291666666666664
8274,4/1/2018,23,0,1,1894,39.06849315068493
8275,4/1/2018,23,15,2,1712,38.385714285714286
8276,4/1/2018,23,30,1,1640,38.53521126760563
8277,4/10/2018,1,30,1,475,39.32835820895522
8278,4/10/2018,5,30,1,1045,38.642857142857146
8279,4/10/2018,6,15,2,2462,39.486486486486484
8280,4/10/2018,6,30,5,3037,39.375
8281,4/10/2018,6,45,1,4295,39.67123287671233
8282,4/10/2018,7,15,2,6488,37.067567567567565
8283,4/10/2018,7,30,4,7639,36.013513513513516
8284,4/10/2018,7,45,3,7536,34.054794520547944
8285,4/10/2018,8,0,7,8446,33.74324324324324
8286,4/10/2018,8,15,6,9254,33.32
8287,4/10/2018,8,30,1,8829,33.50684931506849
8288,4/10/2018,8,45,8,8899,32.87671232876713
8289,4/10/2018,9,0,6,9308,32.8
8290,4/10/2018,9,15,3,8818,33.29333333333334
8291,4/10/2018,9,30,3,8902,33.04
8292,4/10/2018,9,45,2,7836,33.43835616438356
8293,4/10/2018,10,0,1,8464,34.22666666666667
8294,4/10/2018,10,15,1,14402,35.83802816901409
8295,4/10/2018,10,45,1,6947,35.63380281690141
8296,4/10/2018,11,0,3,7639,35.76
8297,4/10/2018,11,15,3,7858,36.0
8298,4/10/2018,11,30,3,8223,35.48
8299,4/10/2018,11,45,2,8681,35.46052631578947
8300,4/10/2018,12,0,2,8880,35.4054054054054
8301,4/10/2018,12,15,3,9090,34.42666666666667
8302,4/10/2018,12,30,5,18392,35.013333333333335
8303,4/10/2018,13,0,2,9722,34.306666666666665
8304,4/10/2018,13,15,3,9143,35.098591549295776
8305,4/10/2018,13,30,2,8249,35.13636363636363
8306,4/10/2018,13,45,2,9467,34.527027027027025
8307,4/10/2018,14,0,4,9117,34.78666666666667
8308,4/10/2018,14,15,4,9030,35.067567567567565
8309,4/10/2018,14,30,1,8884,34.689189189189186
8310,4/10/2018,14,45,2,9106,34.2027027027027
8311,4/10/2018,15,0,4,9325,34.36
8312,4/10/2018,15,15,1,9652,34.432432432432435
8313,4/10/2018,15,30,4,9796,34.067567567567565
8314,4/10/2018,15,45,5,18000,33.60283687943262
8315,4/10/2018,16,15,2,9483,32.690140845070424
8316,4/10/2018,16,30,4,9502,31.173333333333332
8317,4/10/2018,16,45,4,9801,29.83783783783784
8318,4/10/2018,17,0,8,8543,29.956521739130434
8319,4/10/2018,17,15,4,17685,28.944444444444443
8320,4/10/2018,17,30,7,9321,28.41891891891892
8321,4/10/2018,18,0,1,11113,28.653846153846153
8322,4/10/2018,18,15,2,9112,30.285714285714285
8323,4/10/2018,18,30,3,10000,30.383561643835616
8324,4/10/2018,18,45,2,9336,31.684931506849313
8325,4/10/2018,19,0,7,9413,33.86486486486486
8326,4/10/2018,19,15,1,8609,35.513888888888886
8327,4/10/2018,19,30,1,8178,35.32
8328,4/10/2018,19,45,2,7755,35.33783783783784
8329,4/10/2018,20,0,2,7481,35.810810810810814
8330,4/10/2018,20,15,1,6822,36.36486486486486
8331,4/10/2018,20,30,2,6401,34.96
8332,4/10/2018,21,0,1,5928,36.067567567567565
8333,4/10/2018,21,30,3,5289,36.82432432432432
8334,4/10/2018,22,30,2,3682,36.729729729729726
8335,4/10/2018,23,0,1,2954,37.932432432432435
8336,4/10/2018,23,30,1,2084,37.75675675675676
8337,4/10/2018,23,45,1,1910,38.22857142857143
8338,4/11/2018,0,15,2,1447,38.42253521126761
8339,4/11/2018,0,45,1,1062,38.333333333333336
8340,4/11/2018,1,0,3,913,37.9
8341,4/11/2018,1,45,1,565,38.20289855072464
8342,4/11/2018,2,45,1,816,37.3955223880597
8343,4/11/2018,4,15,1,350,38.8955223880597
8344,4/11/2018,5,0,1,612,38.541666666666664
8345,4/11/2018,6,0,3,2131,38.7027027027027
8346,4/11/2018,6,15,1,2359,38.6986301369863
8347,4/11/2018,6,30,5,3076,39.054054054054056
8348,4/11/2018,6,45,3,4291,39.067567567567565
8349,4/11/2018,7,0,2,5638,37.86486486486486
8350,4/11/2018,7,30,5,6422,35.507246376811594
8351,4/11/2018,7,45,2,7534,34.58904109589041
8352,4/11/2018,8,0,4,8082,33.87837837837838
8353,4/11/2018,8,15,2,8714,34.351351351351354
8354,4/11/2018,8,30,1,8960,33.653333333333336
8355,4/11/2018,8,45,3,9340,32.067567567567565
8356,4/11/2018,9,0,3,8656,31.76
8357,4/11/2018,9,15,3,8814,33.586666666666666
8358,4/11/2018,9,30,7,8808,34.067567567567565
8359,4/11/2018,9,45,3,7951,34.946666666666665
8360,4/11/2018,10,0,3,7954,35.608108108108105
8361,4/11/2018,10,15,1,15296,36.74666666666667
8362,4/11/2018,10,45,1,7543,36.06666666666667
8363,4/11/2018,11,0,3,7540,36.067567567567565
8364,4/11/2018,11,15,2,7902,35.45945945945946
8365,4/11/2018,11,45,2,8050,33.84507042253521
8366,4/11/2018,12,0,3,8663,33.61971830985915
8367,4/11/2018,12,30,2,9495,34.229729729729726
8368,4/11/2018,12,45,4,18564,33.68493150684932
8369,4/11/2018,13,0,4,9823,33.50666666666667
8370,4/11/2018,13,15,1,9120,34.690140845070424
8371,4/11/2018,13,30,1,9149,34.94285714285714
8372,4/11/2018,13,45,3,9529,34.17333333333333
8373,4/11/2018,14,15,1,9101,35.10666666666667
8374,4/11/2018,14,30,3,9082,34.37837837837838
8375,4/11/2018,14,45,1,9433,34.17567567567568
8376,4/11/2018,15,0,5,9532,33.78378378378378
8377,4/11/2018,15,15,4,8372,33.02857142857143
8378,4/11/2018,15,30,8,9414,32.352112676056336
8379,4/11/2018,15,45,4,9853,32.83783783783784
8380,4/11/2018,16,30,9,9189,30.943661971830984
8381,4/11/2018,16,45,5,8915,29.65714285714286
8382,4/11/2018,17,0,6,8588,28.685714285714287
8383,4/11/2018,17,15,4,19437,28.530201342281877
8384,4/11/2018,17,30,10,10141,27.37837837837838
8385,4/11/2018,18,0,5,10166,27.759493670886076
8386,4/11/2018,18,15,3,8937,28.414285714285715
8387,4/11/2018,18,30,4,10599,28.786666666666665
8388,4/11/2018,18,45,5,10126,30.783783783783782
8389,4/11/2018,19,0,3,9458,32.46478873239437
8390,4/11/2018,19,15,4,9638,32.986486486486484
8391,4/11/2018,19,30,4,9012,34.16216216216216
8392,4/11/2018,19,45,1,8685,35.15068493150685
8393,4/11/2018,20,30,1,6537,35.29333333333334
8394,4/11/2018,20,45,1,6389,35.708333333333336
8395,4/11/2018,21,0,2,6059,35.445945945945944
8396,4/11/2018,21,15,3,5730,36.32876712328767
8397,4/11/2018,21,30,2,5489,36.57534246575342
8398,4/11/2018,21,45,1,4994,36.229729729729726
8399,4/11/2018,22,0,2,4675,37.0958904109589
8400,4/11/2018,22,15,2,4391,36.75342465753425
8401,4/11/2018,22,30,1,4177,36.554054054054056
8402,4/11/2018,22,45,1,3668,37.12162162162162
8403,4/11/2018,23,0,1,3006,38.06849315068493
8404,4/11/2018,23,15,3,2608,37.18666666666667
8405,4/11/2018,23,30,3,2293,37.416666666666664
8406,4/11/2018,23,45,2,1885,37.794520547945204
8407,4/12/2018,0,0,1,1749,38.708333333333336
8408,4/12/2018,0,15,1,1548,37.23943661971831
8409,4/12/2018,0,30,1,1322,38.68055555555556
8410,4/12/2018,3,45,1,274,38.588235294117645
8411,4/12/2018,4,0,1,308,38.30882352941177
8412,4/12/2018,5,0,1,670,39.602739726027394
8413,4/12/2018,5,30,1,1033,38.352112676056336
8414,4/12/2018,5,45,3,1461,39.83783783783784
8415,4/12/2018,6,15,2,2524,39.64383561643836
8416,4/12/2018,6,30,1,2976,39.89041095890411
8417,4/12/2018,6,45,2,4076,38.86486486486486
8418,4/12/2018,7,0,3,5677,37.28
8419,4/12/2018,7,15,3,6824,37.16216216216216
8420,4/12/2018,7,30,4,6972,36.04054054054054
8421,4/12/2018,7,45,6,7938,34.21333333333333
8422,4/12/2018,8,0,4,8392,33.013513513513516
8423,4/12/2018,8,15,6,8999,33.306666666666665
8424,4/12/2018,8,30,4,8430,33.027027027027025
8425,4/12/2018,8,45,4,8302,33.391891891891895
8426,4/12/2018,9,0,4,8401,31.72
8427,4/12/2018,9,15,2,9041,32.29333333333334
8428,4/12/2018,9,30,3,8629,33.22666666666667
8429,4/12/2018,9,45,4,8286,34.50666666666667
8430,4/12/2018,10,0,2,8045,35.61333333333334
8431,4/12/2018,10,15,1,7779,35.810810810810814
8432,4/12/2018,10,30,2,7436,36.413333333333334
8433,4/12/2018,10,45,1,15055,36.03378378378378
8434,4/12/2018,11,0,4,7573,35.693333333333335
8435,4/12/2018,11,15,4,7893,35.373333333333335
8436,4/12/2018,11,30,3,8396,36.17333333333333
8437,4/12/2018,12,0,1,9174,34.75675675675676
8438,4/12/2018,12,15,4,9473,34.43421052631579
8439,4/12/2018,12,30,4,19040,34.91891891891892
8440,4/12/2018,12,45,5,9795,34.44
8441,4/12/2018,13,0,3,12867,35.22105263157895
8442,4/12/2018,13,15,2,6376,33.490566037735846
8443,4/12/2018,13,30,2,9890,35.0
8444,4/12/2018,13,45,6,9854,33.88
8445,4/12/2018,14,0,2,9260,34.5
8446,4/12/2018,14,15,3,9477,34.54666666666667
8447,4/12/2018,14,30,2,18430,34.346666666666664
8448,4/12/2018,14,45,1,9242,34.270270270270274
8449,4/12/2018,15,0,2,9630,34.13333333333333
8450,4/12/2018,15,15,2,9557,33.48
8451,4/12/2018,15,30,5,10085,33.2972972972973
8452,4/12/2018,15,45,3,9736,32.972972972972975
8453,4/12/2018,16,0,5,9623,33.6
8454,4/12/2018,16,15,4,9080,32.41428571428571
8455,4/12/2018,16,30,3,8676,30.47142857142857
8456,4/12/2018,16,45,6,8676,30.185714285714287
8457,4/12/2018,17,0,2,9247,29.40277777777778
8458,4/12/2018,17,15,8,18381,28.387323943661972
8459,4/12/2018,17,30,5,8788,25.985507246376812
8460,4/12/2018,18,0,3,10537,27.641025641025642
8461,4/12/2018,18,15,8,10104,29.071428571428573
8462,4/12/2018,18,30,4,9766,30.38157894736842
8463,4/12/2018,18,45,3,9548,31.44
8464,4/12/2018,19,0,1,9320,33.76712328767123
8465,4/12/2018,19,15,2,9136,34.945945945945944
8466,4/12/2018,19,30,2,8971,35.7027027027027
8467,4/12/2018,19,45,2,8392,35.42666666666667
8468,4/12/2018,20,0,2,7640,35.4054054054054
8469,4/12/2018,20,30,2,7039,35.0
8470,4/12/2018,20,45,3,6689,35.32432432432432
8471,4/12/2018,21,0,2,6584,35.567567567567565
8472,4/12/2018,21,15,2,6111,35.794520547945204
8473,4/12/2018,21,30,4,5845,35.45333333333333
8474,4/12/2018,21,45,4,5682,35.626666666666665
8475,4/12/2018,22,15,1,4908,36.013333333333335
8476,4/12/2018,22,30,2,4440,37.44444444444444
8477,4/12/2018,22,45,1,4160,37.25
8478,4/12/2018,23,0,1,3486,37.666666666666664
8479,4/12/2018,23,15,1,3153,38.65277777777778
8480,4/13/2018,0,15,2,2173,37.690140845070424
8481,4/13/2018,0,45,1,1562,37.666666666666664
8482,4/13/2018,1,45,2,990,38.614285714285714
8483,4/13/2018,2,0,1,890,37.72463768115942
8484,4/13/2018,3,15,1,594,38.25352112676056
8485,4/13/2018,3,30,1,542,38.25
8486,4/13/2018,4,45,1,575,38.916666666666664
8487,4/13/2018,5,15,1,814,38.666666666666664
8488,4/13/2018,6,0,4,2038,38.388888888888886
8489,4/13/2018,6,15,2,2279,39.863013698630134
8490,4/13/2018,6,30,1,2889,39.33783783783784
8491,4/13/2018,6,45,2,3966,39.067567567567565
8492,4/13/2018,7,0,4,5654,38.013513513513516
8493,4/13/2018,7,15,4,6423,37.770270270270274
8494,4/13/2018,7,30,6,7481,36.36842105263158
8495,4/13/2018,7,45,8,6975,34.534246575342465
8496,4/13/2018,8,0,2,8271,34.56
8497,4/13/2018,8,15,8,8646,33.666666666666664
8498,4/13/2018,8,30,1,8258,33.351351351351354
8499,4/13/2018,8,45,3,8830,33.83783783783784
8500,4/13/2018,9,30,5,8258,34.810810810810814
8501,4/13/2018,9,45,1,8118,35.75675675675676
8502,4/13/2018,10,0,2,8291,36.148648648648646
8503,4/13/2018,10,15,6,9347,36.505494505494504
8504,4/13/2018,10,30,2,14248,34.02272727272727
8505,4/13/2018,10,45,4,8200,34.906666666666666
8506,4/13/2018,11,0,6,3246,37.41935483870968
8507,4/13/2018,11,15,6,5105,33.02325581395349
8508,4/13/2018,11,30,3,8198,35.61971830985915
8509,4/13/2018,11,45,2,8767,35.48571428571429
8510,4/13/2018,12,0,4,17227,33.208955223880594
8511,4/13/2018,12,15,5,9182,32.78260869565217
8512,4/13/2018,12,45,7,9623,31.742857142857144
8513,4/13/2018,13,0,4,18184,32.05072463768116
8514,4/13/2018,13,15,5,9619,31.89855072463768
8515,4/13/2018,13,30,12,10009,32.04
8516,4/13/2018,14,15,5,9633,32.863013698630134
8517,4/13/2018,14,30,4,10050,33.38666666666666
8518,4/13/2018,14,45,1,10200,34.054794520547944
8519,4/13/2018,15,0,2,9721,32.28947368421053
8520,4/13/2018,15,15,2,10038,33.05714285714286
8521,4/13/2018,15,30,6,9791,31.87323943661972
8522,4/13/2018,15,45,3,10643,32.4
8523,4/13/2018,16,0,4,9400,32.32876712328767
8524,4/13/2018,16,15,4,9999,31.63013698630137
8525,4/13/2018,16,30,4,9737,30.785714285714285
8526,4/13/2018,16,45,2,8605,31.52112676056338
8527,4/13/2018,17,0,7,9987,29.675675675675677
8528,4/13/2018,17,15,8,10900,29.33783783783784
8529,4/13/2018,17,30,11,10064,29.465753424657535
8530,4/13/2018,17,45,5,9870,28.6
8531,4/13/2018,18,0,4,10296,29.64864864864865
8532,4/13/2018,18,15,2,9630,30.213333333333335
8533,4/13/2018,18,30,4,10403,31.866666666666667
8534,4/13/2018,18,45,6,9975,34.0958904109589
8535,4/13/2018,19,0,3,9499,34.80821917808219
8536,4/13/2018,19,15,4,8593,34.567567567567565
8537,4/13/2018,19,30,1,8753,34.2
8538,4/13/2018,19,45,4,8177,35.236111111111114
8539,4/13/2018,20,0,3,7665,35.513513513513516
8540,4/13/2018,20,15,1,7478,35.23287671232877
8541,4/13/2018,20,30,4,7221,34.54054054054054
8542,4/13/2018,20,45,4,7111,34.373333333333335
8543,4/13/2018,21,0,4,6853,34.36486486486486
8544,4/13/2018,21,15,1,6250,34.78666666666667
8545,4/13/2018,21,30,5,5844,34.57534246575342
8546,4/13/2018,21,45,3,5790,35.273972602739725
8547,4/13/2018,22,0,4,5440,35.7972972972973
8548,4/13/2018,22,15,12,5437,35.33783783783784
8549,4/13/2018,22,30,18,4745,34.13636363636363
8550,4/13/2018,22,45,12,4724,34.65151515151515
8551,4/13/2018,23,0,10,4266,34.96969696969697
8552,4/13/2018,23,15,4,3638,36.15151515151515
8553,4/13/2018,23,30,3,3397,36.04477611940298
8554,4/13/2018,23,45,5,3021,36.65151515151515
8555,4/14/2018,0,0,4,5401,37.96153846153846
8556,4/14/2018,0,45,7,2233,37.171875
8557,4/14/2018,1,0,2,2043,37.6
8558,4/14/2018,1,15,1,1715,39.37096774193548
8559,4/14/2018,1,45,1,1495,38.93650793650794
8560,4/14/2018,2,15,3,1398,39.0
8561,4/14/2018,2,30,1,1501,39.46031746031746
8562,4/14/2018,3,0,1,1247,38.62903225806452
8563,4/14/2018,3,15,1,982,39.03125
8564,4/14/2018,3,30,2,758,39.5
8565,4/14/2018,4,0,1,577,38.359375
8566,4/14/2018,4,15,3,404,39.59322033898305
8567,4/14/2018,4,30,1,422,37.9
8568,4/14/2018,5,0,1,408,38.45762711864407
8569,4/14/2018,5,15,1,432,40.39344262295082
8570,4/14/2018,5,30,1,393,40.24590163934426
8571,4/14/2018,6,15,1,942,39.76190476190476
8572,4/14/2018,6,30,1,944,40.30769230769231
8573,4/14/2018,6,45,2,1213,38.292307692307695
8574,4/14/2018,7,0,3,1635,38.28787878787879
8575,4/14/2018,7,15,1,1920,38.89230769230769
8576,4/14/2018,7,30,1,1925,39.96969696969697
8577,4/14/2018,7,45,4,2335,39.4
8578,4/14/2018,8,0,3,2819,38.04477611940298
8579,4/14/2018,8,15,3,3050,38.343283582089555
8580,4/14/2018,8,30,2,3267,38.84848484848485
8581,4/14/2018,8,45,2,3818,37.04545454545455
8582,4/14/2018,9,0,1,4538,37.44776119402985
8583,4/14/2018,9,15,2,4686,37.39393939393939
8584,4/14/2018,9,30,3,4804,37.53030303030303
8585,4/14/2018,9,45,6,5207,37.83582089552239
8586,4/14/2018,10,0,1,5879,36.95522388059702
8587,4/14/2018,10,15,2,6226,37.298507462686565
8588,4/14/2018,10,30,4,6131,37.15151515151515
8589,4/14/2018,10,45,1,6333,36.65151515151515
8590,4/14/2018,11,0,2,6752,36.74626865671642
8591,4/14/2018,11,15,2,7067,36.23529411764706
8592,4/14/2018,11,30,4,7495,36.343283582089555
8593,4/14/2018,11,45,2,7320,35.64179104477612
8594,4/14/2018,12,0,2,8072,35.0
8595,4/14/2018,12,15,4,7760,35.16417910447761
8596,4/14/2018,12,30,7,7673,34.09090909090909
8597,4/14/2018,12,45,6,7897,34.89230769230769
8598,4/14/2018,13,0,3,8580,34.492537313432834
8599,4/14/2018,13,15,2,8197,34.96969696969697
8600,4/14/2018,13,30,7,8780,35.166666666666664
8601,4/14/2018,13,45,6,8615,33.35820895522388
8602,4/14/2018,14,0,6,8391,33.96969696969697
8603,4/14/2018,14,15,3,8507,33.776119402985074
8604,4/14/2018,14,30,5,8638,32.43939393939394
8605,4/14/2018,14,45,3,8553,34.26865671641791
8606,4/14/2018,15,0,5,8211,33.47761194029851
8607,4/14/2018,15,15,4,7971,34.850746268656714
8608,4/14/2018,15,30,2,8419,33.55223880597015
8609,4/14/2018,15,45,5,8251,34.23880597014925
8610,4/14/2018,16,0,6,8148,34.93939393939394
8611,4/14/2018,16,15,7,8537,34.09090909090909
8612,4/14/2018,16,30,3,8084,35.0
8613,4/14/2018,16,45,10,8087,34.60606060606061
8614,4/14/2018,17,0,5,7958,36.014925373134325
8615,4/14/2018,17,15,4,15592,35.39393939393939
8616,4/14/2018,17,30,4,7763,34.83582089552239
8617,4/14/2018,18,0,8,7566,34.40298507462686
8618,4/14/2018,18,15,3,7595,35.171875
8619,4/14/2018,18,30,5,7520,35.28358208955224
8620,4/14/2018,18,45,3,7206,36.125
8621,4/14/2018,19,0,6,6925,34.78787878787879
8622,4/14/2018,19,15,3,7232,34.75
8623,4/14/2018,19,30,2,7100,34.55223880597015
8624,4/14/2018,19,45,1,6983,35.16923076923077
8625,4/14/2018,20,0,2,6578,35.15384615384615
8626,4/14/2018,20,15,1,6170,35.22727272727273
8627,4/14/2018,20,30,1,6067,34.61538461538461
