,curdatetime,day,day_of_week,detid,detname,direction,hour,int_id,intname,minute,month,occupancy,row_id,speed,timebin,volume,year
323,2017-10-07T20:30:00.000,7,6,14,SB_out,SB,20,4,CONGRESSBARTON SPRINGS,30,10,5,001790c57ee9e67f5bf37a77c7efc5b3,20,20:30,55,2017
324,2017-10-18T08:00:00.000,18,3,48,NB_out,NB,8,16,N Lamar15th,0,10,4,001793dbef634331887a7f62ef5eb902,36,08:00,92,2017
325,2017-11-21T09:15:00.000,21,2,43,NB,NB,9,14,Robert E LeeBarton Springs,15,11,17,0017ba600c1f2e50103859bc4f400e01,21,09:15,125,2017
326,2017-09-06T03:00:00.000,6,3,87,SB_out,SB,3,23,BURNETPALM WAY,0,9,0,0017c0ef00216439bd19e34afe002916,39,03:00,1,2017
327,2017-07-31T10:30:00.000,31,1,10,SB_out,SB,10,3,LAMARSHOALCREEK,30,7,3,0017e5e43cdbc97ebb41853ce544ff50,34,10:30,70,2017
328,2017-09-15T14:30:00.000,15,5,51,SB_out,SB,14,16,N Lamar15th,30,9,6,001805f5f389c4639c2cd65a55b002eb,36,14:30,115,2017
329,2017-11-15T00:30:01.000,15,3,87,SB_out,SB,0,23,BURNETPALM WAY,30,11,0,00182a4f8a344bdf25f6c683fab00454,46,00:30,7,2017
330,2017-12-02T02:45:00.000,2,6,21,SB_out,SB,2,5,LAMARSANDRA MURAIDA,45,12,2,00182c6c277c7a97e922831ed51b3100,37,02:45,58,2017
331,2017-10-08T02:30:00.000,8,0,64,Lane2,None,2,18,TOOMEYTEST,30,10,0,0018437f7479843e5e481d82b4dab5a6,149,02:30,0,2017
332,2017-10-09T02:00:00.000,9,1,18,NB_out,NB,2,5,LAMARSANDRA MURAIDA,0,10,1,00187199c1e63424621a8dbae5e1cadd,37,02:00,20,2017
333,2017-08-06T07:30:00.000,6,0,2,NB_in,NB,7,1,LAMARMANCHACA,30,8,0,0018787294756c0ded948145c1a8de9b,34,07:30,15,2017
334,2017-10-26T06:15:00.000,26,4,88,SB_in,SB,6,23,BURNETPALM WAY,15,10,2,00188715707cf9d38c0670f6e6ef005f,44,06:15,54,2017
335,2017-12-04T02:00:00.000,4,1,44,EB_out,EB,2,15,Cesar ChavezBR Reynolds,0,12,0,0018a9ca3c290756542c4f01d7de39ca,37,02:00,2,2017
336,2017-12-08T11:45:00.000,8,5,77,Lane4,None,11,19,KINNEYLAMAR,45,12,0,0018b93b556a1acd5474d886a141098f,149,11:45,1,2017
337,2017-09-26T13:30:00.000,26,2,11,SB_in,SB,13,3,LAMARSHOALCREEK,30,9,8,0018c937a36c67fbb35c77003b375ae3,29,13:30,148,2017
338,2017-12-03T17:30:00.000,3,0,61,NB_mid,NB,17,8,LOOP 360WALSH TARLTON,30,12,6,0018e43ca633938f39938c69d9bc6219,52,17:30,189,2017
339,2017-10-25T23:45:00.000,25,3,73,Lane6,None,23,18,TOOMEYTEST,45,10,0,0018e952ab1a3d2db97bcb75835095db,149,23:45,0,2017
340,2017-09-16T08:30:00.000,16,6,42,SB,SB,8,14,Robert E LeeBarton Springs,30,9,1,0018e97f0a15822c8bc94b59f2e63fc1,25,08:30,25,2017
341,2017-12-08T18:00:01.000,8,5,62,NB_out,NB,18,8,LOOP 360WALSH TARLTON,0,12,3,0018f0e87642955d35ddc5717705c60c,48,18:00,95,2017
342,2017-08-14T03:15:00.000,14,1,12,NB_in,NB,3,3,LAMARSHOALCREEK,15,8,0,00190afa384599f53925e8807d6587a6,30,03:15,7,2017
343,2017-12-11T14:45:00.000,11,1,1,NB_out,NB,14,1,LAMARMANCHACA,45,12,9,00192a7f2d4a1cbf8527158690195bf0,27,14:45,118,2017
344,2017-10-04T07:00:00.000,4,3,84,SB_in,SB,7,22,LAMARCOLLIER,0,10,1,00193e9a8eb3daa7a018a307d35352fd,39,07:00,37,2017
345,2017-09-10T09:15:00.000,10,0,17,NB_in,NB,9,4,CONGRESSBARTON SPRINGS,15,9,1,00194597826f4c1a01112a44d0ad75a0,34,09:15,30,2017
346,2017-09-07T01:00:00.000,7,4,84,SB_in,SB,1,22,LAMARCOLLIER,0,9,1,00196e0e0cf701d5954cf3350fb07166,36,01:00,29,2017
347,2017-08-10T03:30:00.000,10,4,21,SB_out,SB,3,5,LAMARSANDRA MURAIDA,30,8,0,001970b342299e432bf85e93bb864964,37,03:30,3,2017
348,2017-10-02T21:15:01.000,2,1,76,Lane3,None,21,19,KINNEYLAMAR,15,10,0,0019cfee2b57e801d9541b1940c7af37,86,21:15,9,2017
349,2017-11-24T10:00:00.000,24,5,78,WB_out,WB,10,20,CESAR CHAVEZIH 35 WSR,0,11,3,0019d2a2b41832880c6a1a3d8d59164f,23,10:00,32,2017
350,2017-12-08T09:45:00.000,8,5,21,SB_out,SB,9,5,LAMARSANDRA MURAIDA,45,12,5,0019d6807ccb8da69118f143b2e75553,36,09:45,110,2017
351,2017-09-19T10:45:01.000,19,2,69,NB_in,NB,10,11,BurnetRutland,45,9,5,0019f3cd25f9f54c76fcc235667d55c2,42,10:45,101,2017
352,2017-12-02T02:15:00.000,2,6,43,NB,NB,2,14,Robert E LeeBarton Springs,15,12,0,001a1a8550a14434d86879b8aca7fe79,29,02:15,10,2017
353,2017-12-13T11:15:00.000,13,3,12,NB_in,NB,11,3,LAMARSHOALCREEK,15,12,6,001a3eb1e1473e1103152dcbab698867,30,11:15,124,2017
354,2017-12-09T00:15:00.000,9,6,87,SB_out,SB,0,23,BURNETPALM WAY,15,12,1,001a655f47f2cc27278b8822920b5500,38,00:15,29,2017
355,2017-09-24T11:00:00.000,24,0,71,SB_in,SB,11,11,BurnetRutland,0,9,3,001a665030932db62783ab6966650160,41,11:00,66,2017
356,2017-08-11T17:00:00.000,11,5,17,NB_in,NB,17,4,CONGRESSBARTON SPRINGS,0,8,3,001a8a2fbc0131b0e0d4f07d5547cb64,32,17:00,57,2017
357,2017-10-06T02:15:00.000,6,5,66,Lane4,None,2,18,TOOMEYTEST,15,10,0,001a9eb0087b68f2b6109d0010780814,149,02:15,0,2017
358,2017-09-13T22:00:00.000,13,3,92,NB_out,NB,22,24,LOOP 360LAKEWOOD,0,9,2,001aa78220d5435a941c9c9824fa969f,53,22:00,81,2017
359,2017-12-07T04:00:00.000,7,4,13,NB_out,NB,4,3,LAMARSHOALCREEK,0,12,0,001aaae66afc6fccc91bc4ccc264de1e,149,04:00,0,2017
360,2017-09-16T01:30:00.000,16,6,1,NB_out,NB,1,1,LAMARMANCHACA,30,9,0,001ab1577e8f533816d868f8c1afa73e,29,01:30,15,2017
361,2017-07-16T05:45:00.000,16,0,18,NB_out,NB,5,5,LAMARSANDRA MURAIDA,45,7,0,001ab4ea02a9ff9a2ef558ef75081526,37,05:45,9,2017
362,2017-11-11T01:45:00.000,11,6,90,NB_out,NB,1,23,BURNETPALM WAY,45,11,1,001abca9e7b828af3e5353012bf3a887,44,01:45,27,2017
363,2017-11-20T08:45:00.000,20,1,70,SB_Lturn,SB,8,11,BurnetRutland,45,11,8,001b007045ce2a6e1d4a0dab8744c68e,25,08:45,17,2017
364,2017-09-07T20:00:00.000,7,4,63,Lane1,None,20,18,TOOMEYTEST,0,9,0,001b0a2391ddb9982dda307365fc647f,149,20:00,0,2017
365,2017-08-08T00:45:00.000,8,2,21,SB_out,SB,0,5,LAMARSANDRA MURAIDA,45,8,0,001b23ff0e17b44b058ee05b5c31d021,35,00:45,15,2017
366,2017-08-25T17:45:00.000,25,5,55,NB_out,NB,17,17,CongressJohanna,45,8,11,001b3b9d90d13c01d09585be7772acaa,28,17:45,127,2017
367,2017-12-09T08:45:00.000,9,6,16,SB_in,SB,8,4,CONGRESSBARTON SPRINGS,45,12,0,001b5e457e771bcb368914c5ef61497c,36,08:45,18,2017
368,2017-08-31T20:30:00.000,31,4,47,WB_out,WB,20,15,Cesar ChavezBR Reynolds,30,8,5,001b7a222ac4ddda62d3d07a1c0491a2,40,20:30,131,2017
369,2017-10-20T04:00:01.000,20,5,75,Lane2,None,4,19,KINNEYLAMAR,0,10,0,001b8efeccfbe2686482128d2272ef3c,149,04:00,0,2017
370,2017-09-30T23:15:01.000,30,6,82,EB_out,EB,23,20,CESAR CHAVEZIH 35 WSR,15,9,4,001b93f707919582b44c2667cdc3a087,57,23:15,14,2017
371,2017-10-02T14:15:01.000,2,1,96,SB_out,SB,14,24,LOOP 360LAKEWOOD,15,10,7,001bb8300cc53da89d74e13b637456f2,45,14:15,151,2017
372,2017-10-11T14:30:00.000,11,3,95,SB_in,SB,14,24,LOOP 360LAKEWOOD,30,10,2,001bc222c0797568ed232274eb0b3657,25,14:30,18,2017
373,2017-10-21T11:15:00.000,21,6,2,NB_in,NB,11,1,LAMARMANCHACA,15,10,10,001bdda1f0391ccffa53c5b01721fc3e,30,11:15,144,2017
374,2017-11-27T21:00:00.000,27,1,2,NB_in,NB,21,1,LAMARMANCHACA,0,11,3,001bfd865093db86520b3a011872517a,34,21:00,65,2017
375,2017-11-23T17:45:00.000,23,4,77,Lane4,None,17,19,KINNEYLAMAR,45,11,0,001c0bc5cf68181714647fa0a65a4b0e,149,17:45,0,2017
376,2017-11-18T05:00:00.000,18,6,47,WB_out,WB,5,15,Cesar ChavezBR Reynolds,0,11,0,001c13ec658283ccc38a97b9af6661ff,42,05:00,8,2017
377,2017-08-23T04:30:00.000,23,3,66,Lane4,None,4,18,TOOMEYTEST,30,8,0,001c1a374e89b23b609c1fea566520c5,149,04:30,0,2017
378,2017-09-24T16:45:01.000,24,0,72,SB_out,SB,16,11,BurnetRutland,45,9,3,001c1ae4a02fef934c3c626026075b2f,37,16:45,57,2017
379,2017-10-20T19:00:00.000,20,5,94,SB_Lturn,SB,19,24,LOOP 360LAKEWOOD,0,10,7,001c1f6fc1385a233487f462135bdc98,54,19:00,201,2017
380,2017-11-24T19:30:00.000,24,5,42,SB,SB,19,14,Robert E LeeBarton Springs,30,11,2,001c21ac260b0f8fbfe5d482ff876858,25,19:30,37,2017
381,2017-11-29T21:30:00.000,29,3,47,WB_out,WB,21,15,Cesar ChavezBR Reynolds,30,11,5,001c5718fcedc6c48957190bd072ab0d,41,21:30,121,2017
382,2017-10-21T22:30:00.000,21,6,87,SB_out,SB,22,23,BURNETPALM WAY,30,10,1,001c72aedff55b0f46969aa59825f554,39,22:30,34,2017
383,2017-11-29T17:15:00.000,29,3,21,SB_out,SB,17,5,LAMARSANDRA MURAIDA,15,11,37,001c9f4e44d99df65a3ef78b8137e282,13,17:15,11,2017
384,2017-10-29T14:45:00.000,29,0,3,SB_in,SB,14,1,LAMARMANCHACA,45,10,10,001ca11941e8531c0bdc0738da2adad2,30,14:45,116,2017
385,2017-11-20T21:00:00.000,20,1,84,SB_in,SB,21,22,LAMARCOLLIER,0,11,5,001cb29dd16c856898cdcc5907b494f2,36,21:00,120,2017
386,2017-10-22T03:15:00.000,22,0,18,NB_out,NB,3,5,LAMARSANDRA MURAIDA,15,10,2,001cc7c01cc8fc6e66c02f05415f1b1c,38,03:15,55,2017
387,2017-12-12T04:30:00.000,12,2,82,EB_out,EB,4,20,CESAR CHAVEZIH 35 WSR,30,12,0,001cc900aa63d1c7ed368298bdba4331,149,04:30,0,2017
388,2017-11-17T23:00:00.000,17,5,90,NB_out,NB,23,23,BURNETPALM WAY,0,11,1,001ce01c15bda7457bc0bd521673e03f,43,23:00,40,2017
389,2017-12-11T06:30:01.000,11,1,50,SB_in,SB,6,16,N Lamar15th,30,12,1,001ceb7dd823fd63ec5cf295763e0472,36,06:30,24,2017
390,2017-09-19T04:45:01.000,19,2,16,SB_in,SB,4,4,CONGRESSBARTON SPRINGS,45,9,0,001d00e2733efafa952b49cba976f732,30,04:45,2,2017
391,2017-10-20T07:15:00.000,20,5,59,SB_Lturn,SB,7,8,LOOP 360WALSH TARLTON,15,10,1,001d277051470929c4c30f56ac98f6ad,27,07:15,13,2017
392,2017-10-20T23:30:00.000,20,5,11,SB_in,SB,23,3,LAMARSHOALCREEK,30,10,4,001d27cbd747298893b397877924d482,30,23:30,87,2017
393,2017-11-27T20:30:00.000,27,1,59,SB_Lturn,SB,20,8,LOOP 360WALSH TARLTON,30,11,1,001d32b0d86b93e614c87354db92529f,29,20:30,9,2017
394,2017-11-29T07:45:00.000,29,3,69,NB_in,NB,7,11,BurnetRutland,45,11,6,001d3cf4067b37cf688bc3e4acc977d5,41,07:45,120,2017
395,2017-11-04T14:15:00.000,4,6,47,WB_out,WB,14,15,Cesar ChavezBR Reynolds,15,11,9,001d42d6d14f73b4d62ee9dd95e4dd30,39,14:15,177,2017
396,2017-09-15T23:45:00.000,15,5,20,SB_in,SB,23,5,LAMARSANDRA MURAIDA,45,9,4,001d547c789b1b1d83a76be1db306f77,36,23:45,99,2017
397,2017-09-28T00:30:01.000,28,4,91,NB_in,NB,0,23,BURNETPALM WAY,30,9,0,001d638b9078a2d538cd9a31b300b992,47,00:30,12,2017
398,2017-10-25T16:45:00.000,25,3,13,NB_out,NB,16,3,LAMARSHOALCREEK,45,10,12,001d6b68273c26f35729fa2d6f2e36f7,25,16:45,202,2017
399,2017-08-21T19:30:00.000,21,1,43,NB,NB,19,14,Robert E LeeBarton Springs,30,8,10,001d70fd92987703e56bdcb8541d9d1a,23,19:30,80,2017
400,2017-10-30T21:15:00.000,30,1,62,NB_out,NB,21,8,LOOP 360WALSH TARLTON,15,10,2,001d7d20ba11b532aaade337a792f016,47,21:15,64,2017
401,2017-12-08T14:30:00.000,8,5,98,NB_out,NB,14,4,CONGRESSBARTON SPRINGS,30,12,3,001d8fa4c938a01b3d926d8497595432,34,14:30,65,2017
402,2017-12-16T03:00:00.000,16,6,15,SB_mid,SB,3,4,CONGRESSBARTON SPRINGS,0,12,2,001d9bc68ad16c6aae0f4b8e69a5ee90,36,03:00,43,2017
403,2017-11-17T14:00:00.000,17,5,2,NB_in,NB,14,1,LAMARMANCHACA,0,11,9,001da7cc373ecd40ae5a3f14bcffc2b8,32,14:00,153,2017
404,2017-10-09T00:45:00.000,9,1,90,NB_out,NB,0,23,BURNETPALM WAY,45,10,0,001db601826c99dc571fb591da36c6db,43,00:45,21,2017
405,2017-12-05T12:30:00.000,5,2,17,NB_in,NB,12,4,CONGRESSBARTON SPRINGS,30,12,3,001dbe8518c83e17432411eaea248601,35,12:30,72,2017
406,2017-10-27T22:45:00.000,27,5,56,SB_out,SB,22,8,LOOP 360WALSH TARLTON,45,10,3,001dc2c6b7800b9a3a610cbab821fcf9,49,22:45,80,2017
407,2017-11-22T05:15:00.000,22,3,42,SB,SB,5,14,Robert E LeeBarton Springs,15,11,0,001dca144053ac31e247c700df9f73e8,20,05:15,1,2017
408,2017-09-25T05:00:00.000,25,1,43,NB,NB,5,14,Robert E LeeBarton Springs,0,9,0,001dfb1f112c70fb0c3c8e1dd40ccb01,149,05:00,0,2017
409,2017-12-09T22:45:01.000,9,6,17,NB_in,NB,22,4,CONGRESSBARTON SPRINGS,45,12,4,001dfd82db619369b88afb51d0f1d85d,33,22:45,82,2017
410,2017-10-12T23:30:00.000,12,4,47,WB_out,WB,23,15,Cesar ChavezBR Reynolds,30,10,2,001dfd84da873e598cb289ca9b5f7842,42,23:30,49,2017
411,2017-10-09T02:15:00.000,9,1,44,EB_out,EB,2,15,Cesar ChavezBR Reynolds,15,10,0,001e0af6fc4abbb3376d49703140b85a,42,02:15,9,2017
412,2017-10-08T08:30:00.000,8,0,64,Lane2,None,8,18,TOOMEYTEST,30,10,0,001e0d6350edc46a3afea4ec0ee34e4f,149,08:30,0,2017
413,2017-10-31T19:30:00.000,31,2,83,SB_out,SB,19,22,LAMARCOLLIER,30,10,7,001e174d0fc966dbc5b7eafa1d053967,32,19:30,133,2017
414,2017-12-06T21:45:00.000,6,3,70,SB_Lturn,SB,21,11,BurnetRutland,45,12,3,001e1ac9028d1d7d685b997a5aa4b804,5,21:45,8,2017
415,2017-09-22T05:15:00.000,22,5,15,SB_mid,SB,5,4,CONGRESSBARTON SPRINGS,15,9,0,001e4b1fb394c4f9a3a2ddf6572607fd,37,05:15,5,2017
416,2017-12-11T07:15:00.000,11,1,55,NB_out,NB,7,17,CongressJohanna,15,12,9,001ea31a92789ed4ad7dc299a8e67d69,22,07:15,107,2017
417,2017-12-14T02:45:00.000,14,4,91,NB_in,NB,2,23,BURNETPALM WAY,45,12,0,001ebd24c27fb8f35f6587ba14694d73,41,02:45,5,2017
418,2017-11-01T21:00:01.000,1,3,97,SB_Rturn,SB,21,24,LOOP 360LAKEWOOD,0,11,0,001ee6264a4d1447247732f196f0d9a0,149,21:00,0,2017
419,2017-09-16T00:30:00.000,16,6,42,SB,SB,0,14,Robert E LeeBarton Springs,30,9,1,001ee74d914e7d696f1c6facbb73ee58,27,00:30,30,2017
420,2017-12-08T20:45:01.000,8,5,16,SB_in,SB,20,4,CONGRESSBARTON SPRINGS,45,12,6,001eeb415ae84ae63e5ae38ca4573ad6,26,20:45,64,2017
421,2017-10-09T23:30:01.000,9,1,18,NB_out,NB,23,5,LAMARSANDRA MURAIDA,30,10,3,001ef4b45faaf563d1ae02da4f9f7152,36,23:30,63,2017
422,2017-08-25T06:45:00.000,25,5,21,SB_out,SB,6,5,LAMARSANDRA MURAIDA,45,8,1,001f0a8eb2f5621c3d5432f53292e15e,37,06:45,36,2017
423,2017-09-14T03:45:00.000,14,4,73,Lane6,None,3,18,TOOMEYTEST,45,9,0,001f1b2deda98348a4bde7f6e2bfbc6a,149,03:45,0,2017
424,2017-12-10T01:30:01.000,10,0,80,EB_in,EB,1,20,CESAR CHAVEZIH 35 WSR,30,12,13,001f1d29808e395534b7e9ddb17505bc,15,01:30,74,2017
425,2017-11-24T00:00:01.000,24,5,83,SB_out,SB,0,22,LAMARCOLLIER,0,11,0,001f3a259bfab96aa08ee920100ee400,34,00:00,15,2017
426,2017-09-05T06:45:01.000,5,2,95,SB_in,SB,6,24,LOOP 360LAKEWOOD,45,9,0,001f3f024045ba2a75f4ad3d3f952657,149,06:45,7,2017
427,2017-09-22T08:00:00.000,22,5,20,SB_in,SB,8,5,LAMARSANDRA MURAIDA,0,9,3,001f40014406ace33e5b110f5573720e,38,08:00,76,2017
428,2017-11-16T19:00:00.000,16,4,84,SB_in,SB,19,22,LAMARCOLLIER,0,11,13,001f52f7c99d66d4fe036a02567b13a9,32,19:00,239,2017
429,2017-09-05T02:30:00.000,5,2,95,SB_in,SB,2,24,LOOP 360LAKEWOOD,30,9,0,001f7da1dcb26cf6de04505146c72fb7,149,02:30,0,2017
430,2017-10-04T12:59:17.000,4,3,20,SB_in,SB,12,5,LAMARSANDRA MURAIDA,59,10,8,001fae4b4dcc28b6b1814c07f28b8864,37,13:00,163,2017
431,2017-11-03T08:45:00.000,3,5,76,Lane3,None,8,19,KINNEYLAMAR,45,11,1,001fb2a08fca8392c2e1e270fcf68067,149,08:45,13,2017
432,2017-09-16T03:30:00.000,16,6,66,Lane4,None,3,18,TOOMEYTEST,30,9,0,00201a028a48830da7dfea1507861aeb,149,03:30,0,2017
433,2017-12-16T12:00:01.000,16,6,3,SB_in,SB,12,1,LAMARMANCHACA,0,12,11,0020210df5c5d3b047b4354fe982e327,31,12:00,164,2017
434,2017-11-01T08:15:01.000,1,3,53,SB_in,SB,8,17,CongressJohanna,15,11,2,00202c0ee69dcb942aa287a6d1748126,22,08:15,37,2017
435,2017-11-13T17:15:01.000,13,1,84,SB_in,SB,17,22,LAMARCOLLIER,15,11,17,00202eef36a2545c3e364370595f07dc,30,17:15,13,2017
436,2017-08-25T06:30:00.000,25,5,52,SB_out,SB,6,17,CongressJohanna,30,8,0,00209de3f6c4b43d13e2f8081482a08e,30,06:30,12,2017
437,2017-09-10T20:15:00.000,10,0,78,WB_out,WB,20,20,CESAR CHAVEZIH 35 WSR,15,9,4,0020b4f1b1eb6cc3ca23613674a0ff72,25,20:15,59,2017
438,2017-09-28T14:30:00.000,28,4,45,EB_in,EB,14,15,Cesar ChavezBR Reynolds,30,9,5,0020c6587e22d35a9b1a3ff92285ea0b,43,14:30,136,2017
439,2017-08-20T04:15:00.000,20,0,21,SB_out,SB,4,5,LAMARSANDRA MURAIDA,15,8,0,0020d80318f62492cb946b4c817a3645,35,04:15,11,2017
440,2017-11-08T09:15:01.000,8,3,71,SB_in,SB,9,11,BurnetRutland,15,11,8,0020d98f61ce8f1b28b0d08a5fcd7a7d,30,09:15,116,2017
441,2017-12-10T09:45:00.000,10,0,12,NB_in,NB,9,3,LAMARSHOALCREEK,45,12,1,0021120e7073727148b7c3bbf9c90793,30,09:45,37,2017
442,2017-07-28T08:45:00.000,28,5,14,SB_out,SB,8,4,CONGRESSBARTON SPRINGS,45,7,2,0021207b9f68dc455cc1b6e9ca8dd558,30,08:45,42,2017
443,2017-11-30T04:15:00.000,30,4,90,NB_out,NB,4,23,BURNETPALM WAY,15,11,0,0021277e6d6813ce4559cd88347bfaa3,47,04:15,6,2017
444,2017-11-29T22:30:00.000,29,3,70,SB_Lturn,SB,22,11,BurnetRutland,30,11,1,00212b91b3118e66572662f6a63d1893,15,22:30,8,2017
445,2017-09-24T05:30:00.000,24,0,92,NB_out,NB,5,24,LOOP 360LAKEWOOD,30,9,0,00214b2def291f70070a07497ac98093,57,05:30,10,2017
446,2017-10-30T18:30:00.000,30,1,57,SB_mid,SB,18,8,LOOP 360WALSH TARLTON,30,10,12,002165c3c63d32216100a77e0318df0c,42,18:30,244,2017
447,2017-11-29T21:00:00.000,29,3,55,NB_out,NB,21,17,CongressJohanna,0,11,3,002171f2f06f558d5ef740059c262e41,28,21:00,50,2017
448,2017-11-23T02:15:00.000,23,4,86,NB_out,NB,2,22,LAMARCOLLIER,15,11,0,00217d21cf80aa5783a9b6532a9e15cc,36,02:15,16,2017
449,2017-10-30T04:15:00.000,30,1,10,SB_out,SB,4,3,LAMARSHOALCREEK,15,10,0,0021a0cb4e4bb77e3143a873887f090a,29,04:15,4,2017
450,2017-12-01T14:00:00.000,1,5,13,NB_out,NB,14,3,LAMARSHOALCREEK,0,12,6,0021b2631570a6c8f4821330773dab3b,26,14:00,114,2017
451,2017-09-04T18:15:00.000,4,1,94,SB_Lturn,SB,18,24,LOOP 360LAKEWOOD,15,9,3,0021d948d120cf93a305bf73d25b696b,55,18:15,101,2017
452,2017-11-03T07:00:00.000,3,5,14,SB_out,SB,7,4,CONGRESSBARTON SPRINGS,0,11,1,0021e1cbfe87177736abcd9e1233abe8,39,07:00,27,2017
453,2017-09-24T13:00:00.000,24,0,18,NB_out,NB,13,5,LAMARSANDRA MURAIDA,0,9,17,002206805bdf835e8b01b186a196fb9b,28,13:00,7,2017
454,2017-11-14T04:45:01.000,14,2,76,Lane3,None,4,19,KINNEYLAMAR,45,11,0,002210ea0a6b2769be45d746ad95b68e,149,04:45,1,2017
455,2017-09-25T23:30:00.000,25,1,10,SB_out,SB,23,3,LAMARSHOALCREEK,30,9,1,002221659a985b90852384fe9748ba9d,32,23:30,18,2017
456,2017-08-21T15:15:00.000,21,1,20,SB_in,SB,15,5,LAMARSANDRA MURAIDA,15,8,8,002233ad08bdff29df8a3d154790ae5c,36,15:15,170,2017
457,2017-11-04T14:30:00.000,4,6,95,SB_in,SB,14,24,LOOP 360LAKEWOOD,30,11,1,0022365dd60bde1255f131be11fbdbc8,60,14:30,14,2017
458,2017-11-09T01:30:01.000,9,4,48,NB_out,NB,1,16,N Lamar15th,30,11,0,00226a864d5026f2641c37731bc2677a,36,01:30,6,2017
459,2017-10-25T10:00:00.000,25,3,20,SB_in,SB,10,5,LAMARSANDRA MURAIDA,0,10,5,00229573d750a3550d843576557bf5ac,37,10:00,121,2017
460,2017-12-09T17:15:00.000,9,6,55,NB_out,NB,17,17,CongressJohanna,15,12,10,002295d14d9ade7634da29d204917f1d,25,17:15,117,2017
461,2017-10-12T07:45:00.000,12,4,80,EB_in,EB,7,20,CESAR CHAVEZIH 35 WSR,45,10,17,0022b6bfc4b03dc2a011e2e34329a47e,18,07:45,114,2017
462,2017-12-02T16:00:00.000,2,6,56,SB_out,SB,16,8,LOOP 360WALSH TARLTON,0,12,8,0022ca2ead0d579af5098ee890fc57e7,48,16:00,179,2017
463,2017-11-27T22:00:00.000,27,1,53,SB_in,SB,22,17,CongressJohanna,0,11,2,0022d0e33cae4c60e6de1ad262574f0a,34,22:00,46,2017
464,2017-10-14T17:30:01.000,14,6,75,Lane2,None,17,19,KINNEYLAMAR,30,10,7,0022f6c38e6f8257a6b2ceaf427fb3ce,8,17:30,23,2017
465,2017-10-06T17:15:00.000,6,5,11,SB_in,SB,17,3,LAMARSHOALCREEK,15,10,9,0022f8cdfa627281950a350d964ed3ae,28,17:15,171,2017
466,2017-10-19T08:00:00.000,19,4,55,NB_out,NB,8,17,CongressJohanna,0,10,15,00233d4d8e945607010390832979cbc5,20,08:00,146,2017
467,2017-07-18T14:30:00.000,18,2,12,NB_in,NB,14,3,LAMARSHOALCREEK,30,7,6,00234d80252f15f0b7b670beed630479,29,14:30,134,2017
468,2017-08-19T03:00:00.000,19,6,45,EB_in,EB,3,15,Cesar ChavezBR Reynolds,0,8,0,002350a1d3fe0c3a295bf4041f172e40,41,03:00,12,2017
469,2017-08-24T15:45:01.000,24,4,3,SB_in,SB,15,1,LAMARMANCHACA,45,8,12,002374c9392c17bca4fd0f94de63ee86,29,15:45,166,2017
470,2017-12-11T13:00:00.000,11,1,44,EB_out,EB,13,15,Cesar ChavezBR Reynolds,0,12,6,00237b4a64daee5f12c8cde229dd51d2,42,13:00,143,2017
471,2017-10-02T03:15:00.000,2,1,95,SB_in,SB,3,24,LOOP 360LAKEWOOD,15,10,0,0023e56629d4e3d18471ff2957197300,149,03:15,0,2017
472,2017-09-03T12:00:00.000,3,0,33,Lane4,None,12,10,LamarBroken Spoke,0,9,9,0023eb959108be79281d138c9e8568b2,35,12:00,133,2017
473,2017-10-11T01:30:01.000,11,3,54,NB_in,NB,1,17,CongressJohanna,30,10,0,0023edc86a436458c2a43cc6fbbd0fd1,30,01:30,9,2017
474,2017-07-12T13:00:00.000,12,3,3,SB_in,SB,13,1,LAMARMANCHACA,0,7,12,0023ee5945386a732e917b81c3f41ed3,26,13:00,150,2017
475,2017-09-11T08:15:00.000,11,1,42,SB,SB,8,14,Robert E LeeBarton Springs,15,9,1,0023fc89d445116a00701e5420ffd858,26,08:15,23,2017
476,2017-10-10T11:45:00.000,10,2,71,SB_in,SB,11,11,BurnetRutland,45,10,6,002401da653889bd1374eaea9e0ae1e3,37,11:45,102,2017
477,2017-09-10T09:30:00.000,10,0,71,SB_in,SB,9,11,BurnetRutland,30,9,1,00241798fa44eb66a8ddd664e6622c36,45,09:30,36,2017
478,2017-09-28T09:15:00.000,28,4,15,SB_mid,SB,9,4,CONGRESSBARTON SPRINGS,15,9,4,00243798a5db1996e96b98867fe931db,32,09:15,68,2017
479,2017-09-20T20:45:00.000,20,3,57,SB_mid,SB,20,8,LOOP 360WALSH TARLTON,45,9,4,002463323316727468b98fee31ede8cc,49,20:45,98,2017
480,2017-10-16T14:30:00.000,16,1,79,WB_in,WB,14,20,CESAR CHAVEZIH 35 WSR,30,10,7,00246ad7d5f7f35930ab748c67f2c676,22,14:30,52,2017
481,2017-12-16T21:00:00.000,16,6,2,NB_in,NB,21,1,LAMARMANCHACA,0,12,5,00248adfccf20beec7b8f0167263efd8,29,21:00,68,2017
482,2017-12-16T17:30:01.000,16,6,62,NB_out,NB,17,8,LOOP 360WALSH TARLTON,30,12,5,00249f25143042aa4559da72bed55663,42,17:30,112,2017
483,2017-10-25T23:30:00.000,25,3,95,SB_in,SB,23,24,LOOP 360LAKEWOOD,30,10,0,0024bcd441bf129df25dd7d0609c0d6c,149,23:30,2,2017
